12374418-n	estrepa
12376073-n	estrepa
12383402-n	pasio-lore
12385429-n	horika-belar
12385830-n	horika-belar
12386462-n	milazka, tamariz
12387103-n	halofito, landare_halofiloa
12387633-n	biola
12387839-n	bioleta
12390485-n	pentsamendu, pentsamendu_hirukolore
12392070-n	asun, osin
12394494-n	horma-belar_sendakari, parietaria
12396924-n	kalamu
12397210-n	marihuana
12397864-n	lupulu
12399132-n	marugatze, masustondo
12399534-n	marugatze_beltz, masusta_beltz
12401335-n	pikondo
12401684-n	pikondo
12402051-n	astapiko
12402840-n	fikus, kautxu-landare
12403513-n	sikomoro_pikondo
12405714-n	zumar
12406155-n	zumar
12411922-n	zitori_hori, lirio, ostargi-belar
12416423-n	azpelar, azafrai
12416703-n	azafrai
12417382-n	gladiolo, ezpata-lore
12421467-n	lilipa, nartziso
12421683-n	lilipa_arrunt, nartziso
12426248-n	lirio, ostargi-belar, zitori
12426978-n	zitori_arrunt, zitori
12432356-n	porru
12432808-n	tipula
12433081-n	tipula
12433178-n	tipulatx
12433429-n	tipulatx
12434239-n	tipulin, porru
12434775-n	berakatz, baratxuri
12435152-n	tipulin
12435338-n	erroi-porru
12435486-n	basabaratxuri, sorgin-baratxuri
12435649-n	hartz-baratxuri
12436677-n	belarmintz, aloe
12441183-n	frantses-porru, esparrago, zainzuri
12442697-n	anbulu_zuri
12454021-n	tulipa
12454159-n	idi-bihotz, tulipa
12458383-n	hiazinto
12463134-n	erratz
12470092-n	endalahar
12470512-n	txilar
12471544-n	mugeta
12475035-n	olo_zoro
12476510-n	agabe
12477163-n	agabe
12479689-n	drago, herensuge-zuhaitz
12482031-n	juka
12491826-n	kanelondo
12493208-n	algarrobo
12493426-n	algarrobo-leka
12495146-n	algarrobo
12495396-n	akazia
12501202-n	tamarindo
12507379-n	bedaur, txufa
12508077-n	astragalus
12508309-n	astragalo
12509476-n	anil
12509993-n	anil
12515711-n	garbantzu, txitxirio
12515925-n	garbantzu, txitxirio
12518481-n	ikara-otso
12520864-n	isats
12522188-n	palisandro
12522493-n	palisandro
12529220-n	artelatz
12530208-n	genista
12530818-n	xiristola
12532168-n	soja
12532564-n	soja
12532886-n	erregaliz, makilgoxo
12536040-n	anil
12540800-n	ilar_usaindun
12541403-n	aixkol
12544027-n	belar-mota, lens
12544240-n	dilista
12544539-n	dilista
12544862-n	kubo
12545090-n	lotus
12546183-n	eskuzuri
12546420-n	eskuzuri
12548280-n	hirusta, pagotxa, sekula-belar
12549420-n	alpapa, luzerna
12552309-n	astorki
12556307-n	baba-ale, baba
12556793-n	babarrun
12557064-n	indaba, babarrun
12557280-n	babarrun
12557438-n	indaba, babarrun
12560016-n	ilar
12560282-n	ilar
12567490-n	ipuru, orre
12572858-n	heste
12574866-n	ote, ote_zuri
12575679-n	galbelar, zoragari
12576029-n	baba
12576323-n	baba_handi, baba_zuri
12582231-n	palmondo
12583401-n	palmondo_nano
12587803-n	kokondo
12593826-n	fenix
12593994-n	datil-palmondo, datilondo
12594746-n	errafia
12595305-n	errafia
12598826-n	plantain, zainbelar
12599185-n	ezpata-plantain
12601494-n	arto-beltz
12602980-n	arabarba
12603959-n	uztao_handi, ahago, mingarratz
12607456-n	anana, pinaburu
12611640-n	naiade
12620196-n	arrosa
12621110-n	arkakarats
12621619-n	eglantina
12623524-n	arangurbe, gurbe
12626353-n	elorri_zuri
12627119-n	elorri_beltz
12627750-n	hegoaldeko_elorri_zuri
12628986-n	irasagarrondo, irasagar-arbola
12630144-n	marrubi
12630641-n	marrubi
12633638-n	sagarrondo
12633866-n	sagarrondo
12633994-n	sagarrondo
12634211-n	sagarmin
12636224-n	mizpirondo
12636885-n	bostorri, zaingorri_bostorri
12638218-n	aranondo
12638556-n	basaran
12638753-n	elorri_beltz
12640607-n	arbeletxeko-arbola, abrikotondo
12641413-n	gereziondo
12641796-n	gereziondo
12642600-n	gingondo
12643473-n	gingondo
12644902-n	arbendolondo, almendrondo
12645174-n	almendrondo
12648045-n	melokotoi-arbola, mertxikondo
12648196-n	brinoi, nektarina
12648888-n	gereziondo
12649723-n	elorri_beltz
12651611-n	madariondo, udareondo
12651821-n	fruta-arbola
12653218-n	lehardi
12653762-n	lahar
12655869-n	mugurdiondo
12656369-n	mugurdiondo
12658308-n	otsalizar
12658481-n	gurbearen_fruitu
12658846-n	gurbe
12660796-n	rubia, senda-belar
12662772-n	kafe, kafeondo
12663804-n	kina
12665048-n	ziabelar
12666768-n	gardenia
12670758-n	mizpirondo
12674120-n	atxapar
12678224-n	intsusa
12679023-n	andura
12679201-n	intsusa_beltz
12680125-n	marmaratila
12682411-n	astalar
12683407-n	hatz-belar
12684379-n	korradu-belar, zaran-belar
12685431-n	geranio, leiho-geranio
12692875-n	mirra
12694486-n	elorri, maspil-elorri
12695144-n	kaoba
12695572-n	kaoba
12702948-n	mingots
12703190-n	basoetako_mingots
12707199-n	erruda_usaindun, bortusain
12707781-n	zitriko
12708293-n	laranjondo
12708941-n	bergamotondo
12709349-n	zidrondo
12709688-n	arabi_sagar_arbola
12709901-n	mandarinondo
12710295-n	klementinondo
12711596-n	limoiondo
12711817-n	limondo
12711984-n	limondo
12713866-n	artelatz
12719684-n	kaputxina
12722071-n	guaiako
12722382-n	guaiako
12724942-n	sahats
12725521-n	zume
12727301-n	sahats
12731401-n	makal, zurzuri
12731714-n	burzuntz, makal
12732009-n	zurzuri
12732491-n	makal_beltz
12733647-n	lertxun
12733870-n	lertxun
12735160-n	sandalo
12737383-n	lorantazeo
12739332-n	usta, auki, mihura
12741222-n	xaboi-belar
12746106-n	ezpel
12749049-n	basaerramu
12751172-n	titi
12752205-n	azkar, astigar
12752666-n	astigar
12754981-n	ostartx, astigar_zuri
12756457-n	gorosti
12756862-n	gorosti
12757668-n	mate
12761284-n	mangondo
12761702-n	pistatxondo
12762896-n	zumake
12765115-n	legeltxor
12770529-n	ebano
12770736-n	ebano
12771192-n	kakiondo
12772753-n	hesilahar
12774496-n	balata
12780563-n	yellow_trumpet
12782338-n	drosera
12788201-n	hortentsia
12793015-n	harrautsi, saxifraga
12805146-n	andere-mahats
12806015-n	arakatz
12806732-n	platanondo
12807082-n	Judasen_arbola
12809626-n	polynomium_caeruleum_van_bruntiae
12812235-n	akanto, molorrika
12814643-n	katalpa
12816508-n	borraja
12817694-n	idi-mihi
12822115-n	oroilore
12822769-n	zolda-belar_handi, zolda-belar
12823859-n	ezkerte
12825301-n	kuskula
12825497-n	kuskula
12840749-n	girtangorri
12848499-n	isipu-belar
12849717-n	izpiliku_fin, astaizpiliku
12853287-n	oregano
12854048-n	lekugi
12855042-n	menda
12856091-n	mendafin
12856680-n	txortalo
12860365-n	albaraka, albahaka
12864160-n	erromero
12864545-n	salbia
12866162-n	aindurrin
12866635-n	gandoilar
12870392-n	timo
12870535-n	ezkai
12870891-n	sarpoil
12874783-n	sesamo
12877244-n	dragoi-mutur
12882779-n	kukupraka
12884260-n	igitai-belar_arrunt
12889713-n	apo-belar
12890265-n	beronika
12891469-n	beronika
12894607-n	azeri-mahats
12896000-n	berenjena, alberjinia
12897493-n	lursagar, patata
12898342-n	belladonna, belaiki
12900462-n	piper
12900987-n	kaiena
12901264-n	pipermorro
12902021-n	paprika
12904314-n	erabelar, erabelar_beltz
12905817-n	tomate
12906334-n	urrilo
12906498-n	mandragora, urrilo
12906771-n	mandragora, urrilo
12907465-n	tabako, tabako-belar
12909421-n	petunia
12914923-n	berbena-belar
12916511-n	teka
12916723-n	teka
12917901-n	esne-belar
12918609-n	esne-belar
12923257-n	mintz
12924036-n	urteroko_merkuriar
12924623-n	akain-belar, errizino
12926689-n	manioka
12929403-n	kamelia
12929783-n	te
12930951-n	astaperrexil_zuri
12931542-n	ezamihilu, aneta
12931906-n	aingeru-belar_landatu, aingeru-belar
12932173-n	aingeru-belar_landatu
12933403-n	apio, perrexil_heze
12934479-n	txarpoil
12935609-n	astaperrexil_handi, astaperrexil
12936469-n	martorri
12936826-n	kumino
12937388-n	azenario, mandaperrexil, pastana
12937678-n	azenario
12939104-n	mihilu
12941717-n	txiribi
12941914-n	txiribi
12942395-n	perrexil
12943049-n	anis-belar, anis
12946849-n	zuhandor
12950126-n	belar_bedeinkatu
12955639-n	anemia, odol-ahuldura
12962389-n	estroma
12962622-n	plastidio, plasto
12962847-n	kromoplasto
12962992-n	kloroplasto
12981791-n	albugo
12985236-n	tuber
12985420-n	boilur, trufa
12987056-n	auka, liken
12992868-n	onddo
12994475-n	basidio
12997919-n	perretxiko, makromizete
12998815-n	tintausain_argi
13001206-n	klitozibe, onddo, onddo_pozoitsu
13002433-n	lanperna
13006377-n	esneki
13011679-n	lamina, lamela, orri
13012613-n	lepiotaceae, lanperna
13013187-n	lepiota, eguzkitako_perretxiko
13013534-n	galanperna, lanperna
13018579-n	volvariaceae, kosko-ziza
13018749-n	kosko-ziza
13022538-n	hifa
13022709-n	mizelio
13025647-n	legamia
13032115-n	karraspina
13043926-n	astaputz
13063269-n	uredinale, herdoil-onddo
13066129-n	gorrina, uger, herdoil, galbeko, ilinti
13077033-n	lizun, urdin
13077295-n	mildiu, lizun, urdin
13083023-n	etxe_barruko_landare, etxeko_landare, barneko_landare
13083586-n	landare_baskular
13084633-n	errudimentu, bestigio
13085113-n	belar_txar, belar_gaizto
13085864-n	abuztu, uzta
13086908-n	landare_zati, onddo_zati
13087625-n	landare-organo, organo
13088460-n	apofisi
13088688-n	kailu
13088989-n	tuberkulu
13089135-n	ezproi
13089419-n	elorri, arantza, ezten
13089631-n	espikula
13090018-n	ainar, txilar
13090091-n	ilupa, ile, tomentu, bilo
13090395-n	motots, koma
13090594-n	bizar
13090743-n	bizar
13091057-n	hodi, bide, tubulu
13091312-n	anteridio
13091620-n	esporofilo
13091774-n	esporontzi, esporangio
13092385-n	artrospora
13092548-n	artrospora
13092722-n	teka, zaku
13093629-n	gametontzi, gametangio
13094145-n	soro
13094273-n	soro
13094556-n	errezel_himenial
13094732-n	errezel_orokor
13095348-n	eraztun
13095543-n	espermatozoide, anterozoide
13096035-n	mami
13096159-n	muin
13097752-n	zurgihar
13098186-n	nerbio
13098648-n	xilema
13099586-n	zezidio
13099833-n	hosto_iraunkorreko_landare
13100677-n	landare_igokari, aihen
13102409-n	igokari, mendi-goizale
13102648-n	aihen, landare_igokari
13102775-n	kiribil
13102946-n	kirru
13103136-n	zurezko_landare
13104059-n	zuhaitz, arbola
13108481-n	zuhaitz_gazte
13108662-n	hazibiluzi, gimnospermo
13108841-n	konifero
13111504-n	motzondo, ipurdi, epaitondo
13111881-n	bonsai
13112296-n	sasitza, sastraka
13112664-n	zuhaixka, zuhamuxka
13119870-n	lahar, sasi
13120211-n	liana
13120958-n	geofito
13121104-n	landare_xerofilo, xerofilo
13121544-n	hidrofito, landare_urtar
13122364-n	landare_zingiratar, helofito
13122985-n	epifito
13124164-n	usteljale
13125117-n	erro, zain, zuztar, sustrai
13126580-n	sustraitxo
13127091-n	txertaka, mentagai
13127473-n	aldaska
13127843-n	estoloi, harrestadar
13128003-n	kapitulu, adaburu, kukula
13128365-n	tuberkulu
13128582-n	errizoma
13128771-n	zurtoin-ardatz
13128976-n	erraki
13129165-n	txorten
13130161-n	errezeptakulu
13130305-n	enbor
13130885-n	meristemo
13131282-n	korinbo
13131516-n	arraia
13131618-n	hosto-txorten, peziolo
13131752-n	filodio
13131883-n	hosto-orri, hosto-ijeki
13132034-n	kandu, pedunkulu
13132156-n	pedunkulu, kandu
13132486-n	luku
13133438-n	galburu
13133613-n	galburu
13133786-n	buru
13134059-n	erreboil
13134947-n	fruitu
13135832-n	hazi
13136316-n	garau, pikor, bihi, ale
13136556-n	hur
13137409-n	baia
13138308-n	drupa
13139055-n	leka
13139647-n	azal, kosko, koskol, oskol
13140049-n	zorro
13140367-n	pseudokarpo, sasifruitu
13141141-n	hesilahar
13142380-n	oilakaran, zumalakar
13144084-n	hurrondo, hurritz
13144794-n	mahats, mahatsondo
13147788-n	moskatel
13149039-n	zuhaixka-mota, piper
13149506-n	piperbeltz-landare
13152742-n	hosto, orri
13153633-n	hostaila, hostotza
13154077-n	hostoska, foliolo
13154494-n	fronde
13154841-n	braktea
13155175-n	espata, kordotx
13155305-n	inbolukru
13155451-n	behe-glumela, lema
13155611-n	gluma
13155759-n	ezkata-formako_hosto
13157595-n	azikula, orratz
13163093-n	estugune
13163250-n	adar, abar, besanga, beso
13163991-n	adaxka
13164403-n	arasa
13164501-n	zume
13164583-n	altsuma, kimu, adaka
13164763-n	kimu, puja
13165086-n	pipil, begi, lore-begi
13165409-n	lore-begi, pipil
13165646-n	adaxka
13165815-n	enbor
13189844-n	iratze_arrunt
13206817-n	xardin-belar
13214031-n	sasi, sastraka
13219258-n	azeri-buztan, equisetum
13240839-n	partzuergo
13241600-n	salerosketa-eskubide
13242719-n	jabetza-eskubide, edukitze
13243991-n	kooperatiba
13244109-n	jabetza, jabego, jabetasun
13245626-n	jabetza_pribatu
13245846-n	altzari, tresneria
13246332-n	gauza, zer, hatu
13246475-n	ondasun_higiezin
13246662-n	lursail, lur, soro
13247228-n	gleba
13247445-n	lur-jabe
13247712-n	akziodun
13247818-n	elizaren_ondasun
13247981-n	iragankortasun, behin-behinekotasun
13248087-n	benefizio, onura
13248274-n	aberaspide, benefizio
13248393-n	alokairu, akura
13248928-n	berrakuratze
13249154-n	maiztertza
13249245-n	partzela
13249400-n	baserri, landetxe
13249599-n	basetxe, landetxe
13249699-n	etxalde, baserri
13249927-n	feudo
13250048-n	finka
13250398-n	aberastasun
13250542-n	diru
13250680-n	diru-mordo
13250930-n	ogasun, aberastasun, on, ondasun
13251154-n	traste, tramankulu
13251289-n	testamentu
13251906-n	baroierri
13251980-n	lursail, onibar
13252168-n	jauretxe, jaurerri
13252293-n	jaurerri
13252395-n	etxalde
13252513-n	zuhaizti, arboladi
13252973-n	intsuldaketa
13253255-n	eskuratze, erosketa
13253423-n	gehikuntza
13253612-n	erosketa
13253751-n	merkealdi, mauka
13254011-n	musu_truk
13254237-n	lagapen
13254805-n	irabazkin, etekin, mozkin, diru-etorri, irabazi
13255145-n	diru-sarrera, sarrera
13255883-n	mauka
13257982-n	eskubide, egile-eskubide
13258269-n	sarrera, diru-bilketa
13258362-n	sarrera_garbi
13260190-n	errentagarritasun, errendimendu
13261380-n	errenta
13261597-n	errenta
13261916-n	zerga
13262335-n	ebasketa, lapurreta
13262462-n	harrapakin
13262663-n	harrapakin
13262913-n	jaraunspen, herentzia, ondare
13263257-n	maiorezko, lehentasun, oinordekotza
13263779-n	ondare, legatu
13263920-n	maiorazko, oinordekotza
13264688-n	etxeko_oroigarri
13265011-n	dohain, emaitza, dohaintza, erregalu, opari
13265425-n	dote, ezkonsari
13265749-n	eskuzabaltasun
13265904-n	diru-laguntza
13266170-n	dirulaguntza, beka
13267014-n	subsidio
13267263-n	beka
13268020-n	eskupeko, propina
13268146-n	sari, premio
13268683-n	sari_handi
13269890-n	kontribuzio
13270260-n	benefizentzia, ongintza
13270373-n	eskaintza, opari, ofrenda
13270545-n	hamarren
13270648-n	ofertorio
13271320-n	dohaintza, zuzkidura
13271498-n	aberaste
13271631-n	ondare, dohaintza
13271937-n	dohaintza
13272059-n	ordainsari, prima, sari_berezi
13273154-n	hobari, gainsari, sustagarri
13273836-n	dibidendu
13274092-n	hobari
13274597-n	deskontu, beherapen
13275288-n	gastu
13275847-n	kostu
13277179-n	gastu_orokor
13278375-n	ordain, ordainketa, pagu, sari
13279262-n	lansari, ordainsari, soldata
13279913-n	aparteko_ordainsari
13280515-n	gutxieneko_soldata
13280795-n	gaixoaldi-sari, gaixotasunagatiko_dirulaguntza
13280896-n	greba-sorospen, lanuzterako_sorospen, grebarako_sorospen
13280992-n	soldata_garbi
13281130-n	harpidetza-sari
13282161-n	diru-itzulketa
13282275-n	deskontu, beherapen
13282550-n	kalte-ordain, konpentsazio, ordainketa
13283620-n	mantenu-pentsio
13283764-n	ordainsari
13283952-n	ordainsari
13284048-n	erreskate
13284442-n	isilpeko_ordainketa
13284562-n	eroskeria
13284784-n	eroskeria
13285101-n	sustagarri, eroskeria
13285176-n	zati, ehuneko
13285855-n	karitate, laguntza, limosna
13286099-n	anoa
13286254-n	hobari
13286801-n	partaidetza, interes
13289020-n	irabazien_banaketa
13289159-n	parte
13289306-n	puska
13289467-n	esleipen, diru-kopuru
13289630-n	birbanatze
13289744-n	kuota
13289845-n	diru-kopuru
13290002-n	diru-itzulketa, ordainketa
13290285-n	ordainsari
13290676-n	diru-ordain, bihurketa, kalte-ordain
13290991-n	dirulaguntza, kalte-ordain
13291189-n	offset
13292390-n	kalte-ordain, konpentsazio
13292787-n	kitatze, ordainbide
13293377-n	diru-itzulketa, dieta
13294029-n	kilometroko_gastu
13294403-n	prebenda
13294503-n	urteko_ordain
13295657-n	errenta, alokairu
13296899-n	diru-laguntza, subsidio
13298011-n	gehigarri, estra, aparteko
13298701-n	eskupeko
13299357-n	azken_ordainketa, kitatze
13299453-n	igorpen
13299651-n	ordainketa
13300141-n	ordaintze_eza
13300324-n	ordaintze-eza, delinkuentzia
13300411-n	ordaintze_eza
13300555-n	isun, multa
13300711-n	huskeria, miseria, txikikeria
13300828-n	ordainsari, ordainketa
13300922-n	zigor
13301328-n	isun, multa
13301620-n	aseguru-ordainketa
13301715-n	letra, epekako_ordainketa, epe
13302001-n	bizitza
13303315-n	prezio, salneurri, zenbateko
13303759-n	prezio, salneurri
13306346-n	garraio, eramate
13306870-n	zenbateko
13307784-n	gehiegizko_kobrantza
13307901-n	kalte-ordain
13308999-n	zerga
13309776-n	zerga-oinarri
13309865-n	tasa_fiskal, zerga-tasa
13311830-n	gainbalio, plusbalio
13312010-n	minusbalio
13312190-n	gainbalio, plusbalio
13313733-n	aurrezte, babeste
13315191-n	zerga-zigilu
13315364-n	gainzerga
13315743-n	hamarren
13315999-n	muga-zerga, aduana-zerga
13316332-n	kontsumo_berezien_gaineko_zerga, akzisa
13316568-n	salmenta-zerga
13316722-n	BEZ
13317002-n	aduana-zergen_eskubide, muga-zergen_eskubide
13317269-n	edukiera-zerga
13317858-n	muga-zerga
13318147-n	komisio_finko
13318584-n	interes
13318804-n	interes_konposatu
13318934-n	interes_bakun
13319032-n	interes-tasa
13319253-n	deskontu, beherapen
13320045-n	lukurreria
13320168-n	ordainsari, zerbitzu-sari
13320860-n	artesari, komisio
13321495-n	sarrera-kuota, sarrera
13321992-n	legezko_kuota
13323313-n	ordainsari, ordainketa
13323749-n	bidesari
13323988-n	matrikula
13324297-n	hobari
13324427-n	egonaldi
13324710-n	maleta-eramaileentzat_ordainsari
13325010-n	tasa, tarifa
13325505-n	gainzerga
13326198-n	pleit
13326450-n	balio-gutxitze, debaluazio
13326620-n	trukaneurri, kanbio-tasa
13327231-n	galera, defizit
13327676-n	galera
13328357-n	balio-galera
13328853-n	deskontu, beherapen
13329047-n	desgrabazio, kentze, zerga-arintze
13329489-n	egoera_ekonomiko
13329641-n	aberastasun, ondasun, on
13330764-n	gordekin, erreserba
13331198-n	kantitate, kopuru
13331634-n	zenbateko, zifra
13331778-n	bitarteko, baliabide
13332009-n	natura-baliabide, baliabide_natural
13332197-n	giza_baliabide
13332820-n	merkataritza_fondo
13333047-n	isurkari
13333237-n	inbertsio
13333420-n	ondare
13333696-n	ezberdintasun, alde
13333833-n	akzio
13337322-n	merkatu-prezio, merkatuko_prezio
13342135-n	akzio
13342692-n	espekulazio
13342987-n	diru-apostu
13343526-n	joko, apustu
13343774-n	diru-pote, pote
13343917-n	dema
13344071-n	aseguru
13344462-n	babesgarri
13344804-n	aseguru, ordainketa, diru-itzulketa
13345403-n	auto-aseguru
13346337-n	su_arriskurako_aseguru
13347237-n	bizi-aseguru
13349208-n	mutualitate
13349395-n	fidantza, berme, abal
13349662-n	gordailu, depositu
13349834-n	sarrera
13350182-n	seinale
13350702-n	kaudimen, bahitura
13350875-n	bahituran_uzte
13350976-n	fidantza, berme, kauzio
13351278-n	gordailu
13351457-n	kontu
13352138-n	hipoteka
13353280-n	ugaritasun, aberastasun, oparotasun
13353607-n	kapital
13353858-n	bitarteko
13354420-n	laneko_kapital, kapital
13354985-n	kontabilitateko_egoera-orri
13355868-n	kapital, printzipal, tronko
13356112-n	fondo, funts, kutxako_izakin
13356402-n	banku
13356569-n	dirutza
13356774-n	patrika, poltsiko, sakela
13356985-n	ogasun
13358000-n	tokian_tokiko_proiektu
13358360-n	altxor_publiko
13358549-n	diru-funts, moneta-funts
13359572-n	aurrezki-kontu, aurrezki
13359690-n	kontu
13360103-n	pentsio-plan, pentsio
13360498-n	fideikomiso
13363217-n	fideikomiso
13363970-n	erabil-kontu
13364212-n	aurrezki-kontu
13365286-n	bizibide, bizimodu
13366137-n	erosotasun
13366311-n	mantenu
13366693-n	akumulazio, metaketa
13368052-n	erreserba
13368318-n	banku
13368517-n	odol-banku
13370014-n	erreserba-fondo, erreserba-funts
13370448-n	altxor
13370669-n	dirutza, altxor
13370938-n	fortuna, dirutza, aberastasun
13371190-n	harrapakin
13371682-n	urre-barra, zilar-barra
13371760-n	urre
13371866-n	eskudiru, txanpon
13371958-n	diamante
13372262-n	errubi
13372403-n	perla
13372665-n	esmeralda
13372961-n	moneta-sistema
13373214-n	moneta-patroi, patroi_monetario
13373746-n	bimetalismo
13374008-n	erabilera_legal, truke_diru
13374281-n	kreditu
13375891-n	aurrerakin
13376012-n	txartel, kreditu-txartel
13377268-n	letra, ordainketa-agindu
13377654-n	zorpeko
13378518-n	kreditu
13379413-n	gehienezko_kreditu
13379619-n	fideikomiso
13381145-n	gordailu, depositu
13381602-n	banku-onarpen, bankuaren_onarpen
13381734-n	txeke, taloi
13384164-n	pentsio
13384557-n	diru
13385080-n	libra_esterlina
13385216-n	sos
13385913-n	dibisa, diru, moneta
13386465-n	eskudiru
13386614-n	eskudiru
13387209-n	diru-paper
13387479-n	kanbio, buelta, atzerako
13387689-n	kanbio, atzerako, buelta
13387877-n	eskudiru
13388000-n	diru_xehe, eskudiru
13388111-n	eskudiru, diru_xehe
13388245-n	peza, pieza, diru, txanpon
13389475-n	dukat
13389577-n	erreal
13389763-n	txelin
13389864-n	koroa
13390040-n	dime, hamar_zentabo
13390139-n	bost_zentabo, nikel
13390525-n	penny_erdi, zentimo_erdi
13390626-n	xentimo, zentimo
13391774-n	pila, penny, txanpon
13391967-n	dolar
13392262-n	zilarrezko_dolar
13392472-n	hamar_dolar
13392786-n	xentimo_laurden, penny_laurden
13392896-n	hamaseiko, dobloi
13393762-n	billete
13395515-n	bost_dolar
13395897-n	dolar
13396276-n	urritasun
13396861-n	kuota
13397174-n	zor
13398469-n	zor-agiri, ordainduko
13398953-n	mailegu, jesapen
13400662-n	printzipal, kapital, tronko
13400798-n	karga
13403146-n	balorazio, tasazio
13403331-n	dokumentu, agiri, paper
13403964-n	balantze
13404248-n	kontabilitateko_liburu, kontabilitate-liburu
13405166-n	eguneroko, egunkari, egunkari_liburu
13405296-n	idazpen, partida
13405646-n	hartzeko
13405807-n	zor, zordunketa
13405962-n	kontabilitate, kontularitza
13406374-n	hartzeko
13406509-n	zor
13407844-n	galdu-irabazien_kontu
13408023-n	dibidendu
13409160-n	saldo
13411157-n	kontu-ikuskapen
13412321-n	erregistro
13412533-n	inbentario
13412721-n	nomina
13412877-n	lansari, nomina, soldata
13413493-n	balore, balio
13414159-n	aurrezki-libreta
13414310-n	taloitegi
13414554-n	gordailu
13415168-n	zor-errekonozimendu, zor-aitorpen
13415381-n	flotagailu
13416345-n	egiaztagiri, ziurtagiri
13417071-n	akzio-ziurtagiri
13417410-n	titulu, bono
13419325-n	balore_bihurgarri
13421832-n	aurrekontu
13423267-n	galeria
13423615-n	higadura, urradura
13423779-n	abszisio
13423922-n	xurgatze, absortzio
13424183-n	xurgatze, absortzio
13424643-n	girorapen, girora_moldatze
13424865-n	metaketa, pilaketa
13427078-n	egokitze, egokitzapen, adaptazio, moldatze
13427789-n	adsortzio
13428159-n	aireztapen
13428421-n	eransketa
13428608-n	aglutinazio
13428804-n	aglutinazio
13429006-n	zahartze
13429300-n	alubioi
13429888-n	amerikartze
13430074-n	amitosi
13430495-n	anabolismo
13433061-n	aferesi
13433727-n	apomixi
13434120-n	sexugabeko_ugalketa, ugalketa_begetatibo
13434537-n	asimilazio
13434688-n	asimilazio
13434878-n	bereganatze, murgilketa
13435152-n	konbinazio
13435770-n	autokatalisi
13437379-n	bakteriolisi
13438817-n	biogenesi, biosintesi
13439390-n	loraketa, loraldi, loratze
13439570-n	loraldi, loratze
13439807-n	puzte, haizatze, erretze
13440779-n	irakite, irakinaldi, irakin
13441387-n	libratze
13441812-n	inkubazio, txitatze
13441959-n	ernalketa
13442312-n	kaltzifikazio
13442476-n	kiskaltze, kiskalketa
13442715-n	eskuratze, bereganatze
13442867-n	harrapaketa
13442998-n	ikazte, karbono
13443370-n	ikazte, ikazketa
13443787-n	katabolismo
13444131-n	katalisi
13444513-n	karie, txantxar
13446197-n	oreka
13446390-n	prozesu_kimiko
13447361-n	erreakzio, erreakzio_kimiko
13448334-n	haurgintza, erditze
13448622-n	klorazio
13448778-n	kromatografia
13449156-n	lakainketa, segmentazio
13449566-n	hodeitze, lainotze
13450206-n	errekuntza
13451348-n	kondentsazio
13451804-n	kontsumo
13452347-n	indarberritze, osatze, sendatze
13452614-n	konbekzio
13452750-n	konbekzio
13453160-n	hozketa, hozte
13453428-n	higadura
13453640-n	ustelkeria, usteltze
13454479-n	gatzapen, koagulazio
13455487-n	datu-tratamendu, prozesu
13456567-n	gainbehera, beheraldi
13456715-n	beherakada, gainbehera
13456899-n	desintegrazio, bereizkuntza
13458019-n	usteltze
13458571-n	gutxitze, murrizte, murrizketa, txikiagotze
13459088-n	kaka_egite, libratze
13459821-n	deflazio
13460034-n	hosto-galtze, defoliazio
13460299-n	gainbeheratze, endekatze
13460568-n	deshidratazio
13461162-n	eskari, tira, eskaera
13461951-n	ezeztapen, ukapen
13462191-n	uzte, lagatze
13462387-n	eratorpen, eratorbide
13462795-n	gezatze, gatzgabetze
13464204-n	beherakada, graduz_jaiste, okerrera_egite
13464557-n	errebelatu, errebelatze
13464820-n	garapen, eboluzio, bilakaera
13465530-n	hedapen, difusio
13465809-n	digestio, liseriketa
13465998-n	digestio
13466312-n	hondatze, narriatze
13466586-n	kanporatze
13467443-n	disimilazio
13467916-n	bereizkuntza, banantze
13468306-n	distilazio
13468542-n	teleprozesu
13468954-n	etxekotze
13469066-n	metatesi
13469526-n	bikoizte
13469674-n	desbideratze
13469893-n	aldaketa_linguistiko
13470491-n	gainbehera, beheraldi
13471681-n	irakinaldi, eferbeszentzia
13471815-n	eiakulazio
13472125-n	elektrolisi
13472518-n	elektroforesi
13473536-n	sinalefa
13473716-n	elipsi
13474290-n	elektroi-igorpen, isurtze
13474858-n	enuresi, gernu-inkontinentzia, gernu-ihes
13475538-n	saretze, higatze, urratze, karraskatze
13476440-n	europartze
13477023-n	filogenesi, garapen, eboluzio, bilakaera
13477462-n	burutze
13477934-n	espektorazio
13478342-n	itzaltze, iraungitze
13478525-n	erauzte, erauzketa
13479380-n	feedback, atzeraelikadura, berrelikadura
13479889-n	zorne-jario
13480541-n	betetze
13480667-n	iragazpen, iragazketa
13480848-n	gar, su, sugar
13481224-n	fisio
13481408-n	fisio
13481994-n	eragiketa
13482187-n	malutapen
13482330-n	jario, isuri
13483061-n	hostoketa, hostadura
13483190-n	hostoketa, hostadura
13483726-n	fosiltze, fosilizatze
13484644-n	hormatze, leitze
13485270-n	izozte, izotz
13485408-n	fruitutze, fruitupen
13485525-n	fusio
13485767-n	fusio, bateratze, bat-egite
13486270-n	gasifikazio
13486671-n	gastrulazio
13487207-n	ernetze, erneketa
13487409-n	izozte, glaziazio
